transaction_id,user_id,amount,transaction_type,account_age_days,country,device_type,ip_address_risk,time_of_day,num_prev_transactions,avg_transaction_value,is_foreign_transaction,is_high_risk_country,is_vpn_used,login_attempts,device_trust_score,payment_gateway,browser_fingerprint_score,session_duration_sec,fraudulent
TXN01372,U1971,49.91,Bill Payment,992,China,Tablet,98,Night,253,835.65,1,0,0,4,62,PayPal,11,257,0
TXN01373,U1441,481.7,Transfer,878,Nigeria,Desktop,1,Morning,301,125.7,0,1,0,3,70,PayPal,21,718,0
TXN01374,U2657,169.46,Bill Payment,2233,Australia,Mobile,45,Night,734,1918.68,1,1,1,8,48,PayPal,64,1352,0
TXN01375,U2598,71.0,Bill Payment,3463,France,Tablet,0,Night,714,2779.67,1,0,0,2,20,PayPal,28,976,1
TXN01376,U2612,511.5,Transfer,1447,China,Desktop,69,Morning,618,1276.26,1,1,0,1,39,PayPal,68,83,1
TXN01377,U1756,147.33,Deposit,1466,UK,Mobile,70,Night,73,846.33,0,0,1,7,97,PayPal,82,478,0
TXN01378,U1506,180.81,Refund,1679,UK,Tablet,65,Evening,531,4025.16,0,0,1,3,47,Razorpay,85,678,1
TXN01379,U0262,111.27,Deposit,3628,Australia,Tablet,1,Afternoon,276,946.93,0,1,0,3,7,Stripe,53,901,0
TXN01380,U0775,224.71,Payment,3084,China,Desktop,68,Morning,420,2216.2,0,0,0,6,1,Stripe,13,1087,1
TXN01381,U0513,44.64,Transfer,1544,France,Desktop,12,Evening,996,4772.63,0,0,0,3,55,Square,79,1464,1
TXN01382,U1100,124.02,Withdrawal,80,India,Tablet,18,Morning,909,3065.46,0,1,0,9,20,Square,5,1329,1
TXN01383,U0952,871.79,Transfer,2857,UK,Desktop,82,Morning,953,2491.13,0,0,1,2,19,Square,91,1302,1
TXN01384,U2289,74.65,Payment,2350,China,Tablet,46,Morning,56,1804.45,1,0,0,1,76,Stripe,64,1869,0
TXN01385,U2383,267.31,Bill Payment,3288,India,Desktop,0,Afternoon,568,2604.33,0,0,0,7,75,Square,69,1907,0
TXN01386,U2844,98.33,Withdrawal,1272,China,Desktop,98,Evening,68,3672.86,0,1,1,7,66,Square,1,1283,1
TXN01387,U1086,371.22,Withdrawal,1565,Nigeria,Mobile,17,Afternoon,197,4113.52,1,1,0,9,2,Razorpay,59,1334,0
TXN01388,U0625,35.07,Deposit,1296,Brazil,Mobile,31,Morning,151,3250.99,1,1,0,5,55,Razorpay,28,1318,1
TXN01389,U0551,875.15,Refund,2181,Australia,Desktop,95,Night,719,3952.63,1,0,0,3,58,Razorpay,68,58,1
TXN01390,U0579,151.19,Deposit,1029,Germany,Tablet,71,Afternoon,187,446.65,0,1,0,2,65,PayPal,98,1210,0
TXN01391,U0658,67.31,Withdrawal,2804,UK,Desktop,10,Night,662,76.8,1,0,1,8,13,PayPal,31,312,0
TXN01392,U1133,19.08,Withdrawal,1566,China,Mobile,19,Morning,46,3673.38,0,1,0,5,66,PayPal,78,1783,0
TXN01393,U2409,46.51,Refund,2677,France,Tablet,7,Night,933,1312.21,1,0,1,2,60,Razorpay,58,1442,1
TXN01394,U0355,183.37,Transfer,1714,China,Desktop,91,Afternoon,499,4389.0,1,1,1,6,27,Stripe,9,904,1
TXN01395,U2902,102.75,Refund,1010,France,Desktop,84,Evening,719,2681.57,0,1,0,8,71,PayPal,81,1081,1
TXN01396,U1526,441.35,Bill Payment,773,USA,Desktop,37,Night,242,2395.21,1,0,0,3,29,Razorpay,30,1180,1
TXN01397,U1987,140.92,Deposit,2189,Nigeria,Desktop,5,Afternoon,179,3865.23,1,1,1,1,10,PayPal,17,1334,1
TXN01398,U0833,71.49,Transfer,483,Canada,Mobile,1,Evening,140,3706.77,0,1,0,5,78,Stripe,43,1778,1
TXN01399,U0901,240.02,Deposit,3377,China,Mobile,73,Morning,498,3522.86,1,1,0,8,16,Stripe,69,1457,1
TXN01400,U0200,306.71,Refund,2393,India,Mobile,72,Evening,748,3451.06,1,1,1,5,73,Square,96,1857,1
TXN01401,U2123,45.69,Transfer,1586,Germany,Mobile,54,Morning,7,2579.4,1,0,0,3,38,Razorpay,58,94,1
TXN01402,U2681,45.87,Refund,3342,Canada,Tablet,2,Afternoon,101,4632.75,1,0,1,7,29,PayPal,61,1419,0
TXN01403,U0717,9.34,Bill Payment,3180,Nigeria,Tablet,65,Afternoon,159,4453.75,0,0,1,7,15,Square,4,1778,0
TXN01404,U2488,333.33,Payment,1582,USA,Tablet,99,Evening,469,1650.38,1,0,1,5,17,PayPal,19,1527,1
TXN01405,U2596,272.52,Withdrawal,2522,India,Desktop,71,Afternoon,656,4024.45,0,0,1,2,93,Stripe,25,1073,1
TXN01406,U1997,160.91,Transfer,1106,Nigeria,Tablet,72,Afternoon,4,4456.09,0,0,0,8,0,Razorpay,16,1625,1
TXN01407,U0560,464.75,Withdrawal,1108,Brazil,Mobile,25,Morning,839,3093.18,0,1,1,7,46,Razorpay,41,753,1
TXN01408,U0997,409.55,Payment,3362,USA,Mobile,97,Afternoon,378,2780.12,1,1,1,7,38,PayPal,40,1490,1
TXN01409,U0947,220.08,Transfer,3143,UK,Desktop,47,Night,380,3361.07,1,0,0,8,44,PayPal,13,1014,0
TXN01410,U2080,506.75,Withdrawal,175,Brazil,Tablet,93,Morning,945,819.49,1,1,0,8,0,Razorpay,81,1015,1
TXN01411,U1482,57.62,Withdrawal,1852,Brazil,Desktop,7,Night,605,441.28,0,1,1,4,35,Stripe,26,1062,1
TXN01412,U2829,29.67,Transfer,842,Canada,Desktop,66,Evening,978,4101.65,1,1,1,1,34,Square,94,1678,1
TXN01413,U0947,78.59,Withdrawal,3535,Australia,Tablet,74,Night,907,2868.76,0,0,1,4,62,PayPal,54,143,1
TXN01414,U1827,14.7,Withdrawal,1873,UK,Desktop,88,Afternoon,728,616.89,0,0,1,2,88,Razorpay,14,1969,1
TXN01415,U2968,189.38,Transfer,3467,USA,Tablet,68,Evening,683,2084.51,1,1,0,6,48,Razorpay,32,53,1
TXN01416,U0719,689.6,Withdrawal,2914,Canada,Tablet,75,Afternoon,972,1494.68,0,0,1,8,18,Razorpay,79,428,1
TXN01417,U0112,10.03,Withdrawal,3163,UK,Desktop,29,Evening,835,4378.01,1,1,1,3,96,Square,74,951,1
TXN01418,U1987,32.56,Deposit,2517,Nigeria,Mobile,26,Evening,954,2538.56,1,1,0,6,59,Razorpay,1,1355,0
TXN01419,U0480,150.46,Bill Payment,1887,Germany,Tablet,42,Morning,649,2889.68,1,0,1,9,5,Square,76,1127,0
TXN01420,U2711,679.05,Deposit,3506,USA,Mobile,4,Night,303,1180.28,1,1,0,4,37,Razorpay,66,123,0
TXN01421,U0071,95.01,Payment,3321,Canada,Mobile,19,Afternoon,155,3996.32,1,0,0,6,24,Stripe,83,236,0
TXN01422,U0192,176.93,Deposit,2692,Germany,Tablet,51,Evening,772,4650.86,1,0,1,2,29,Square,1,672,1
TXN01423,U1179,10.62,Deposit,2729,USA,Mobile,20,Morning,987,3963.51,1,1,1,6,26,PayPal,86,1986,0
TXN01424,U1702,40.14,Payment,955,Brazil,Desktop,2,Evening,299,2466.83,0,1,0,1,59,Stripe,23,1683,0
TXN01425,U1980,1078.69,Withdrawal,1596,Germany,Desktop,40,Night,670,4176.27,0,0,1,7,55,Razorpay,26,1540,0
TXN01426,U0862,838.95,Withdrawal,2897,Germany,Mobile,63,Evening,271,943.85,0,0,1,3,81,PayPal,21,1066,1
TXN01427,U0422,1.24,Deposit,2289,India,Desktop,67,Night,122,571.5,0,1,0,3,10,Square,64,877,1
TXN01428,U2490,758.16,Payment,2750,USA,Tablet,87,Evening,510,2193.9,0,0,0,6,24,PayPal,30,821,0
TXN01429,U0654,254.8,Withdrawal,3568,UK,Tablet,70,Night,278,911.76,0,1,1,5,21,Razorpay,12,1157,1
TXN01430,U1698,506.08,Refund,340,Australia,Mobile,23,Afternoon,860,1299.51,1,1,0,1,28,Stripe,20,1846,1
TXN01431,U0802,151.62,Transfer,2841,Nigeria,Desktop,51,Night,366,2927.66,1,0,1,1,88,Stripe,52,658,1
TXN01432,U2859,181.21,Transfer,744,France,Mobile,74,Night,532,2022.5,1,1,0,2,86,PayPal,39,1139,0
TXN01433,U2704,167.77,Bill Payment,1495,Canada,Desktop,1,Afternoon,897,4330.06,0,0,0,3,55,PayPal,26,632,0
TXN01434,U2728,274.8,Transfer,2511,Germany,Tablet,43,Night,790,1131.93,1,1,1,4,73,Razorpay,83,1937,1
TXN01435,U2421,37.6,Deposit,2849,China,Desktop,40,Evening,719,4983.97,1,1,1,6,94,Stripe,39,26,1
TXN01436,U2904,7.61,Transfer,3347,Germany,Desktop,69,Evening,906,1800.17,0,1,0,2,45,Stripe,99,829,1
TXN01437,U2860,92.02,Transfer,1849,Brazil,Mobile,6,Evening,629,2579.44,0,1,0,7,87,Razorpay,44,345,0
TXN01438,U2004,304.92,Refund,15,USA,Tablet,37,Afternoon,122,666.0,1,1,1,8,24,Stripe,53,813,1
TXN01439,U2483,56.37,Withdrawal,3113,Brazil,Desktop,81,Night,712,2898.6,1,0,0,4,5,Square,83,937,0
TXN01440,U0780,279.78,Refund,1989,Australia,Tablet,44,Night,385,4806.62,0,1,1,7,44,Stripe,59,854,0
TXN01441,U0157,875.91,Deposit,208,Nigeria,Desktop,8,Evening,849,3748.24,1,1,1,9,89,Razorpay,63,1901,1
TXN01442,U0536,24.65,Transfer,1084,India,Tablet,52,Night,396,1224.05,1,0,1,1,22,Square,35,205,1
TXN01443,U2974,279.14,Withdrawal,2413,USA,Desktop,27,Evening,300,2215.85,0,0,0,6,81,Stripe,38,1771,1
TXN01444,U1813,146.63,Bill Payment,3312,Brazil,Tablet,18,Evening,839,2130.04,0,1,1,6,32,PayPal,0,1512,1
TXN01445,U1544,506.51,Bill Payment,2656,India,Desktop,67,Evening,393,494.25,0,0,1,3,74,Stripe,47,1033,1
TXN01446,U0407,48.75,Transfer,2208,France,Tablet,3,Afternoon,602,4429.82,0,1,1,7,57,PayPal,71,1571,0
TXN01447,U2591,294.92,Transfer,397,France,Desktop,12,Morning,592,1910.37,0,0,1,9,3,Stripe,65,1093,1
TXN01448,U2584,455.22,Bill Payment,1958,USA,Desktop,91,Morning,215,2473.83,0,0,0,6,29,Razorpay,22,1626,0
TXN01449,U0744,723.36,Bill Payment,794,Nigeria,Tablet,10,Night,788,1459.78,1,1,0,3,27,Razorpay,60,1853,0
TXN01450,U0831,287.41,Deposit,2548,China,Mobile,1,Evening,0,766.22,1,0,0,2,2,PayPal,52,915,0
TXN01451,U0090,171.88,Transfer,209,Germany,Desktop,69,Morning,143,4511.04,1,0,0,6,46,Square,84,94,1
TXN01452,U1320,240.48,Bill Payment,1157,UK,Desktop,11,Morning,249,191.8,1,1,0,3,19,Stripe,34,1313,1
TXN01453,U0945,507.96,Payment,3453,Nigeria,Mobile,36,Night,170,2002.4,0,0,0,1,91,Square,64,1466,0
TXN01454,U1881,211.35,Bill Payment,433,Nigeria,Desktop,55,Afternoon,992,3654.82,1,0,0,9,47,Stripe,19,173,1
TXN01455,U1913,7.71,Withdrawal,2657,China,Tablet,87,Night,133,1547.75,0,0,1,7,73,Square,58,1503,1
TXN01456,U2583,668.23,Withdrawal,1755,Brazil,Mobile,51,Night,75,2232.91,0,0,0,4,46,PayPal,51,1830,0
TXN01457,U2273,292.41,Payment,2437,India,Desktop,72,Evening,479,2824.56,0,1,0,2,19,Square,46,729,0
TXN01458,U0419,282.15,Deposit,3045,USA,Tablet,89,Afternoon,623,4975.43,1,0,0,3,99,Square,48,1232,1
TXN01459,U1423,60.73,Transfer,583,UK,Tablet,3,Night,761,3792.72,1,1,1,6,55,PayPal,1,1063,0
TXN01460,U1493,268.88,Transfer,432,India,Mobile,3,Morning,266,4835.74,0,0,0,8,12,PayPal,15,1467,1
TXN01461,U0549,125.16,Bill Payment,1298,Germany,Mobile,48,Morning,465,3467.26,0,0,0,3,81,Razorpay,23,1254,0
TXN01462,U2043,263.34,Withdrawal,351,UK,Mobile,51,Night,449,1348.92,1,1,0,2,87,Square,95,549,0
TXN01463,U2999,28.18,Deposit,134,France,Tablet,33,Evening,95,1441.01,1,1,0,5,29,Stripe,92,302,0
TXN01464,U1137,268.12,Deposit,3138,Nigeria,Desktop,21,Evening,944,4113.21,0,0,1,8,15,Square,4,347,0
TXN01465,U0171,1860.43,Deposit,639,Germany,Tablet,12,Night,752,2141.43,1,1,0,9,59,Razorpay,11,1932,1
TXN01466,U1228,12.35,Bill Payment,1229,Australia,Tablet,62,Afternoon,275,1854.27,0,0,0,4,10,Razorpay,66,1130,1
TXN01467,U0007,944.97,Transfer,3370,France,Mobile,14,Evening,788,4725.74,0,1,1,2,27,Square,65,1623,1
TXN01468,U2812,130.6,Deposit,117,Germany,Desktop,39,Morning,803,71.1,0,1,0,7,65,PayPal,37,1406,0
TXN01469,U0358,511.51,Bill Payment,1291,Brazil,Tablet,37,Afternoon,549,2627.21,1,0,0,5,78,PayPal,59,735,0
TXN01470,U2325,381.26,Bill Payment,1818,Australia,Mobile,54,Night,311,3876.51,1,0,0,9,32,Razorpay,94,1529,0
TXN01471,U0109,209.26,Payment,2197,USA,Mobile,43,Afternoon,346,3682.16,0,1,0,1,26,Square,69,766,1
TXN01472,U1281,335.28,Refund,3266,India,Desktop,65,Evening,266,1841.03,1,0,1,5,21,Stripe,92,899,1
TXN01473,U2551,526.99,Deposit,1704,Germany,Desktop,65,Evening,273,2680.56,0,1,0,4,29,PayPal,83,162,1
TXN01474,U1376,129.44,Refund,1848,France,Mobile,42,Morning,592,32.86,1,0,0,9,83,Stripe,67,1649,0
TXN01475,U1599,99.01,Transfer,2227,Brazil,Desktop,71,Night,97,2676.48,0,1,1,2,87,PayPal,92,1880,1
TXN01476,U2764,275.35,Bill Payment,2196,Brazil,Desktop,37,Afternoon,556,2954.05,0,1,0,1,50,Square,73,1376,0
TXN01477,U2018,412.36,Deposit,465,France,Tablet,81,Afternoon,665,4374.58,1,1,1,2,0,Square,51,1102,1
TXN01478,U2570,359.17,Withdrawal,976,Germany,Desktop,28,Afternoon,893,1057.63,0,1,0,7,37,PayPal,61,1710,0
TXN01479,U1349,399.64,Transfer,2617,UK,Mobile,74,Afternoon,314,4126.6,0,1,0,2,45,Square,34,285,1
TXN01480,U1783,142.99,Payment,2026,Canada,Desktop,55,Morning,133,3591.74,0,1,1,6,87,Square,26,1298,0
TXN01481,U0838,425.71,Payment,1029,Canada,Tablet,5,Morning,554,3331.82,1,1,1,1,63,Stripe,0,1349,1
TXN01482,U0921,32.02,Refund,526,France,Desktop,8,Morning,93,1974.97,0,1,1,4,64,Square,40,1442,0
TXN01483,U2024,196.58,Bill Payment,2328,Brazil,Tablet,21,Evening,179,1840.33,1,0,0,7,78,Razorpay,24,529,0
TXN01484,U0758,1.44,Refund,2547,India,Desktop,45,Morning,870,3517.79,0,1,0,8,15,Razorpay,22,349,0
TXN01485,U2063,98.11,Withdrawal,836,Brazil,Desktop,88,Morning,255,4951.16,0,0,0,8,4,Razorpay,49,528,0
TXN01486,U1464,114.11,Withdrawal,2484,China,Mobile,30,Night,957,2029.74,1,0,1,5,4,Razorpay,19,156,1
TXN01487,U2100,126.12,Payment,2864,Brazil,Mobile,20,Night,753,4593.41,1,0,0,2,21,Razorpay,10,330,1
TXN01488,U0783,297.24,Deposit,1240,France,Desktop,37,Night,735,2934.79,0,0,1,4,56,Stripe,88,589,0
TXN01489,U0379,122.98,Payment,2735,Germany,Desktop,51,Night,16,4341.49,0,1,1,3,74,PayPal,70,554,0
TXN01490,U0446,148.87,Payment,2876,UK,Tablet,18,Morning,844,1089.87,0,1,1,7,32,PayPal,3,859,1
TXN01491,U2723,67.8,Withdrawal,3017,Nigeria,Tablet,9,Morning,628,3812.35,0,0,1,6,78,PayPal,56,1848,0
TXN01492,U1343,116.8,Refund,1539,UK,Mobile,45,Evening,557,4175.54,1,0,1,2,18,Razorpay,5,1354,0
TXN01493,U1456,64.46,Withdrawal,1911,India,Desktop,75,Afternoon,680,4161.68,1,1,0,4,62,Razorpay,12,1027,1
TXN01494,U0668,19.0,Bill Payment,3209,India,Desktop,82,Afternoon,140,3924.63,1,0,1,3,46,Square,97,113,1
TXN01495,U2778,231.24,Withdrawal,2660,Germany,Tablet,65,Night,389,1524.46,0,1,0,1,90,PayPal,19,1063,0
TXN01496,U2296,275.82,Withdrawal,2643,UK,Desktop,78,Evening,725,2612.14,0,1,0,1,18,Square,61,32,1
TXN01497,U1364,241.56,Payment,1304,France,Desktop,37,Morning,736,1502.03,0,0,1,3,40,Stripe,33,1673,1
TXN01498,U2066,155.67,Deposit,132,Canada,Desktop,61,Afternoon,928,1718.11,0,0,0,9,71,Stripe,76,1326,0
TXN01499,U1640,119.42,Payment,393,Brazil,Tablet,71,Night,899,1509.59,1,1,0,4,90,Razorpay,5,728,0
TXN01500,U0212,497.55,Transfer,481,Australia,Tablet,45,Night,973,1424.71,0,1,1,8,90,Square,72,1492,0
TXN01501,U2924,183.01,Withdrawal,3585,China,Tablet,34,Afternoon,689,3468.64,1,1,0,1,36,PayPal,93,1816,0
TXN01502,U0663,163.09,Withdrawal,2676,France,Desktop,42,Afternoon,47,3253.07,0,1,0,8,10,PayPal,61,1270,0
TXN01503,U1734,6.49,Transfer,2035,UK,Tablet,29,Afternoon,610,1025.3,1,1,0,2,74,PayPal,26,1306,0
TXN01504,U2945,104.35,Withdrawal,2467,Australia,Mobile,72,Morning,794,3459.14,1,1,1,3,45,Square,8,183,1
TXN01505,U2970,119.59,Withdrawal,1226,Canada,Mobile,62,Afternoon,261,1458.89,0,0,1,1,64,Razorpay,73,1371,0
TXN01506,U1323,127.22,Bill Payment,2700,France,Tablet,29,Evening,569,1012.58,0,1,1,8,49,PayPal,37,637,1
TXN01507,U1651,216.98,Withdrawal,2706,USA,Tablet,82,Evening,252,3737.52,0,1,1,5,3,Razorpay,0,208,0
TXN01508,U0592,190.68,Transfer,462,Australia,Desktop,28,Afternoon,702,1817.53,1,1,0,9,64,PayPal,2,947,1
TXN01509,U1853,234.06,Payment,1802,France,Tablet,65,Morning,512,2848.91,1,0,1,8,55,Razorpay,33,1893,0
TXN01510,U2782,361.92,Withdrawal,3274,Canada,Tablet,91,Night,746,1004.62,1,1,1,2,99,Square,54,634,1
TXN01511,U0952,419.14,Deposit,152,Australia,Mobile,71,Afternoon,795,3070.4,0,0,1,6,70,Razorpay,35,427,0
TXN01512,U2916,316.57,Transfer,2270,Germany,Mobile,88,Afternoon,796,1043.93,0,1,0,4,41,PayPal,32,381,1
TXN01513,U2318,778.2,Refund,79,Brazil,Mobile,73,Afternoon,863,838.55,0,0,1,4,97,Stripe,43,1184,0
TXN01514,U2606,4.6,Bill Payment,1224,Brazil,Mobile,21,Evening,155,1935.71,1,0,1,4,72,Stripe,47,456,0
TXN01515,U2777,54.47,Transfer,1786,Brazil,Tablet,34,Evening,602,3951.36,1,0,0,8,6,Stripe,44,435,0
TXN01516,U1519,1.9,Payment,2147,India,Mobile,41,Night,969,886.79,1,1,0,8,38,Stripe,66,1908,1
TXN01517,U2474,260.66,Transfer,2025,Nigeria,Desktop,23,Morning,209,589.55,1,1,1,3,82,Razorpay,51,235,0
TXN01518,U0842,570.77,Refund,2960,Canada,Desktop,25,Afternoon,323,163.08,0,0,1,8,63,Stripe,30,1280,0
TXN01519,U1484,69.76,Bill Payment,2261,Brazil,Tablet,30,Afternoon,741,2082.75,0,0,0,8,38,Square,5,1100,0
TXN01520,U1898,654.44,Deposit,3215,UK,Desktop,86,Afternoon,764,1413.72,0,0,0,7,15,Razorpay,15,250,1
TXN01521,U2944,15.54,Refund,2750,Nigeria,Mobile,1,Night,754,1464.08,0,1,1,2,56,Square,42,1561,0
TXN01522,U1012,681.18,Transfer,3461,China,Mobile,38,Afternoon,40,4909.8,1,0,0,5,17,Square,76,308,0
TXN01523,U0880,108.32,Refund,1837,Nigeria,Desktop,96,Evening,361,974.65,1,0,1,5,70,Razorpay,96,438,1
TXN01524,U0435,26.74,Transfer,1398,Australia,Tablet,87,Morning,371,2294.84,1,1,0,4,57,Stripe,64,821,1
TXN01525,U2414,166.32,Deposit,1076,UK,Mobile,11,Evening,950,4931.91,1,1,0,1,24,Square,45,464,0
TXN01526,U0440,74.19,Deposit,3015,France,Mobile,72,Afternoon,415,157.94,1,1,0,4,30,PayPal,59,1218,1
TXN01527,U2722,83.82,Payment,1648,UK,Desktop,43,Night,634,3484.8,1,1,0,1,86,Stripe,53,1319,0
TXN01528,U2510,91.79,Deposit,2183,India,Tablet,42,Evening,708,1858.56,0,1,0,7,86,Razorpay,8,84,1
TXN01529,U1232,406.17,Withdrawal,411,Brazil,Tablet,66,Morning,661,4530.96,0,0,0,1,32,Stripe,85,1612,0
TXN01530,U1936,193.68,Refund,2009,China,Desktop,86,Night,376,4560.15,1,0,0,4,33,Razorpay,49,1289,0
TXN01531,U1206,93.24,Refund,1494,Brazil,Mobile,87,Afternoon,751,1939.13,1,0,1,7,8,Square,97,80,1
TXN01532,U1644,235.62,Transfer,1136,USA,Desktop,96,Afternoon,312,1111.21,0,0,1,5,18,PayPal,33,222,1
TXN01533,U2279,314.83,Deposit,1549,China,Desktop,93,Night,277,2142.88,1,0,1,3,96,PayPal,52,1961,0
TXN01534,U2816,79.58,Payment,785,USA,Desktop,37,Evening,321,4826.7,1,1,1,9,31,PayPal,64,1517,0
TXN01535,U2483,133.42,Payment,1068,France,Mobile,65,Evening,936,1410.59,0,1,0,2,11,Razorpay,36,1357,0
TXN01536,U2420,32.49,Payment,1421,China,Mobile,39,Night,554,4906.68,1,0,0,2,77,PayPal,22,1197,0
TXN01537,U0978,49.96,Bill Payment,2010,Brazil,Desktop,21,Evening,33,4097.86,0,0,1,8,76,PayPal,17,1888,0
TXN01538,U0967,285.73,Withdrawal,1609,India,Tablet,74,Morning,113,1340.92,0,1,0,5,73,Stripe,11,1665,1
TXN01539,U1492,50.05,Deposit,2309,France,Desktop,62,Night,1,3956.39,1,0,0,7,96,Stripe,4,44,1
TXN01540,U0245,186.2,Payment,743,China,Mobile,58,Morning,749,253.75,0,0,0,9,27,Square,19,1086,0
TXN01541,U2203,308.65,Withdrawal,2593,Germany,Tablet,75,Night,758,2742.58,0,0,0,2,84,Razorpay,82,1740,0
TXN01542,U2187,28.26,Refund,2436,India,Tablet,18,Morning,570,1789.96,1,1,1,7,20,Square,54,1286,1
TXN01543,U1104,209.43,Transfer,3548,Brazil,Mobile,19,Afternoon,35,2137.55,1,1,1,7,92,Stripe,65,182,1
TXN01544,U1322,74.12,Deposit,3482,USA,Mobile,72,Afternoon,743,2366.91,0,0,0,4,40,Razorpay,3,1785,0
TXN01545,U1826,823.72,Deposit,2064,Canada,Desktop,42,Evening,7,2516.05,0,1,0,7,31,PayPal,26,1114,0
TXN01546,U2609,165.19,Bill Payment,2021,USA,Mobile,57,Night,160,3283.78,0,1,1,4,14,Stripe,71,899,1
TXN01547,U0636,409.96,Refund,662,Brazil,Tablet,81,Afternoon,800,3485.4,0,0,0,9,85,Stripe,33,115,1
TXN01548,U1946,199.75,Deposit,1828,Nigeria,Desktop,53,Night,451,4878.64,1,1,1,4,88,Stripe,70,1145,0
TXN01549,U0310,11.1,Bill Payment,2150,Australia,Desktop,81,Night,529,3815.08,0,0,0,1,43,Razorpay,28,724,0
TXN01550,U0592,250.7,Bill Payment,3258,UK,Tablet,39,Morning,575,3440.55,0,0,0,6,81,Square,39,1588,0
TXN01551,U2046,756.05,Bill Payment,951,Brazil,Mobile,99,Afternoon,572,1965.33,0,1,0,5,35,Square,81,1436,0
TXN01552,U2684,230.08,Deposit,2979,Germany,Desktop,26,Evening,82,593.45,1,0,0,4,78,Square,54,607,0
TXN01553,U2550,427.58,Deposit,25,Brazil,Tablet,12,Evening,9,298.65,1,0,1,3,15,PayPal,57,293,0
TXN01554,U1723,538.99,Deposit,3144,Germany,Tablet,46,Evening,433,2391.04,0,0,0,4,12,Square,40,1994,1
TXN01555,U2482,64.72,Withdrawal,1617,USA,Tablet,71,Night,617,3342.94,0,1,1,1,53,Razorpay,10,1506,0
TXN01556,U2279,59.58,Bill Payment,3645,Nigeria,Mobile,22,Evening,232,3252.55,1,1,0,5,89,Razorpay,71,1966,1
TXN01557,U2508,236.03,Withdrawal,18,China,Mobile,58,Night,221,4764.54,0,1,1,2,43,Square,65,926,1
TXN01558,U2182,132.34,Transfer,570,Brazil,Mobile,76,Afternoon,789,1915.24,1,1,0,7,9,Stripe,72,466,1
TXN01559,U0813,457.93,Deposit,1017,Australia,Mobile,6,Night,550,3140.78,1,0,1,9,2,Razorpay,40,227,0
TXN01560,U0103,575.7,Refund,1356,France,Tablet,49,Evening,869,4439.93,0,1,1,6,44,PayPal,5,532,0
TXN01561,U0276,109.02,Payment,1593,Germany,Desktop,65,Afternoon,320,2023.37,0,0,0,6,73,Razorpay,63,25,0
TXN01562,U2976,67.58,Transfer,3169,Australia,Tablet,2,Evening,797,2391.33,0,0,0,3,63,Stripe,28,390,0
TXN01563,U2756,379.13,Payment,831,France,Desktop,38,Night,644,4615.25,0,0,0,8,25,Stripe,13,959,0
TXN01564,U2401,80.33,Payment,1036,China,Desktop,86,Night,754,2753.46,0,0,1,3,80,PayPal,78,908,1
TXN01565,U2328,432.36,Deposit,3083,UK,Desktop,6,Evening,878,3999.05,1,1,1,4,4,Razorpay,50,1163,1
TXN01566,U2504,137.8,Refund,1933,Brazil,Mobile,67,Afternoon,281,4678.44,0,1,1,3,53,Razorpay,46,990,1
TXN01567,U0861,275.32,Payment,2211,Germany,Tablet,54,Night,119,2857.43,1,0,0,2,99,Square,47,1433,0
TXN01568,U2707,25.1,Bill Payment,1307,USA,Desktop,7,Morning,62,550.39,0,1,1,1,79,Razorpay,46,1430,0
TXN01569,U1735,244.45,Payment,1753,France,Tablet,31,Morning,685,4109.39,0,1,0,1,56,Razorpay,4,1750,1
TXN01570,U1307,150.26,Transfer,872,Germany,Mobile,18,Morning,542,4089.82,0,0,1,1,85,Razorpay,74,517,0
TXN01571,U0143,220.84,Refund,835,Nigeria,Desktop,11,Morning,742,579.35,1,1,1,5,66,Square,86,223,0
TXN01572,U2212,45.98,Refund,3313,UK,Mobile,56,Evening,168,2742.85,1,1,0,1,70,Square,17,1804,0
TXN01573,U2355,333.78,Payment,857,Germany,Mobile,9,Night,651,2437.99,1,0,1,5,84,Razorpay,73,864,1
TXN01574,U2703,496.57,Refund,3117,France,Tablet,77,Afternoon,272,4236.58,0,1,0,4,47,Square,46,874,1
TXN01575,U1929,61.07,Transfer,970,Canada,Desktop,90,Morning,657,1376.77,1,1,0,2,88,PayPal,84,902,1
TXN01576,U0681,25.15,Transfer,593,China,Mobile,20,Evening,705,2134.26,1,1,1,3,36,PayPal,69,1306,0
TXN01577,U1308,5.98,Transfer,255,UK,Tablet,19,Afternoon,368,3025.93,1,0,1,8,10,Razorpay,75,1304,1
TXN01578,U1956,256.79,Bill Payment,2115,UK,Desktop,3,Evening,471,2588.64,0,0,1,3,70,Razorpay,5,722,0
TXN01579,U0566,233.55,Deposit,2966,Canada,Desktop,18,Night,859,4775.4,1,1,1,3,21,Razorpay,11,935,1
TXN01580,U0653,197.8,Payment,2662,China,Mobile,28,Morning,755,4803.48,1,1,0,2,75,Stripe,1,1984,0
TXN01581,U1401,65.97,Refund,3022,Nigeria,Mobile,70,Afternoon,294,412.45,0,0,0,5,9,Square,90,547,0
TXN01582,U2542,123.95,Transfer,603,USA,Mobile,63,Afternoon,73,1492.75,1,1,1,2,82,Stripe,76,685,1
TXN01583,U0189,225.64,Payment,1066,UK,Mobile,96,Evening,878,42.64,0,0,1,7,79,Square,75,455,1
